,img_no,img_path,gender_score,quality_score,age_score,glass_score
5610,5610,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005610.jpg,1.0,0.9998,0.0005,0.0032
5611,5611,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005611.jpg,0.9966,0.9998,0.0094,0.0012
5612,5612,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005612.jpg,1.0,1.0,0.0041,0.0007
5613,5613,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005613.jpg,1.0,0.9998,0.0155,0.0002
5614,5614,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005614.jpg,0.9992,0.9998,0.0085,0.001
5615,5615,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005615.jpg,0.9974,0.1825,0.0048,0.0086
5616,5616,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005616.jpg,0.9999,0.9992,0.0425,0.0007
5617,5617,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005617.jpg,0.9769,1.0,0.002,0.0001
5618,5618,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005618.jpg,0.9909,1.0,0.0033,0.9847
5619,5619,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005619.jpg,0.9414,0.999,0.0045,0.0001
5620,5620,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005620.jpg,0.9999,0.9982,0.0124,0.0031
5621,5621,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005621.jpg,0.9993,0.9995,0.0085,0.0009
5622,5622,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005622.jpg,0.9993,1.0,0.008,0.0005
5623,5623,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005623.jpg,0.9996,1.0,0.0376,0.0074
5624,5624,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005624.jpg,1.0,1.0,0.0239,0.0055
5625,5625,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005625.jpg,1.0,0.9989,0.0008,0.0005
5626,5626,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005626.jpg,0.0902,0.9978,0.4622,0.0013
5627,5627,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005627.jpg,0.9986,0.9996,0.0609,0.0018
5628,5628,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005628.jpg,1.0,0.9999,0.0046,0.0017
5629,5629,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005629.jpg,0.9974,0.9998,0.0022,0.0059
5630,5630,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005630.jpg,0.9971,0.9982,0.0698,0.0043
5631,5631,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005631.jpg,0.9996,1.0,0.0066,0.0021
5632,5632,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005632.jpg,1.0,0.9999,0.0013,0.0143
5633,5633,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005633.jpg,0.9998,0.9989,0.1106,0.1077
5634,5634,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005634.jpg,1.0,0.9924,0.0064,0.0023
5635,5635,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005635.jpg,0.9721,0.0189,0.0248,0.0004
5636,5636,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005636.jpg,0.9983,0.9997,0.0033,0.0009
5637,5637,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005637.jpg,0.9978,0.9999,0.0936,0.0003
5638,5638,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005638.jpg,0.8902,0.9985,0.9846,0.9689
5639,5639,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005639.jpg,1.0,0.443,0.0017,0.0011
5640,5640,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005640.jpg,1.0,0.8876,0.0014,0.0006
5641,5641,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005641.jpg,1.0,0.9996,0.0017,0.0021
5642,5642,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005642.jpg,0.9999,0.9985,0.0159,0.0208
5643,5643,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005643.jpg,1.0,0.9505,0.0016,0.0054
5644,5644,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005644.jpg,0.9996,0.9999,0.1101,0.6401
5645,5645,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005645.jpg,0.9999,0.998,0.0034,0.0051
5646,5646,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005646.jpg,0.9995,0.9998,0.005,0.0004
5647,5647,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005647.jpg,0.9999,0.998,0.0031,0.0017
5648,5648,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005648.jpg,0.9989,1.0,0.003,0.8118
5649,5649,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005649.jpg,0.9999,0.9993,0.0018,0.0063
5650,5650,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005650.jpg,0.9999,1.0,0.0094,0.0013
5651,5651,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005651.jpg,1.0,0.9996,0.0006,0.0126
5652,5652,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005652.jpg,0.9997,0.9999,0.018,0.0004
5653,5653,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005653.jpg,0.9999,0.998,0.0006,0.0318
5654,5654,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005654.jpg,1.0,0.9999,0.0014,0.0007
5655,5655,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005655.jpg,0.9979,0.9978,0.1397,0.0005
5656,5656,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005656.jpg,0.9999,0.9996,0.0116,0.0005
5657,5657,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005657.jpg,0.7335,0.9966,0.0052,0.001
5658,5658,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005658.jpg,0.9953,0.9997,0.1196,0.0059
5659,5659,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005659.jpg,0.9989,1.0,0.0299,0.0104
5660,5660,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005660.jpg,0.994,0.8901,0.0006,0.0012
5661,5661,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005661.jpg,1.0,0.6381,0.0007,0.001
5662,5662,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005662.jpg,0.9957,0.9999,0.0034,0.0077
5663,5663,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005663.jpg,0.9998,0.9979,0.0014,0.0078
5664,5664,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005664.jpg,0.0046,0.9808,0.004,0.0006
5665,5665,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005665.jpg,0.9991,0.9997,0.77,0.0074
5666,5666,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005666.jpg,0.9992,0.9989,0.0013,0.0008
5667,5667,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005667.jpg,0.9999,0.9978,0.0106,0.0006
5668,5668,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005668.jpg,1.0,0.9996,0.002,0.002
5669,5669,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005669.jpg,0.9999,0.9999,0.0018,0.0016
5670,5670,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005670.jpg,1.0,0.9999,0.0009,0.0014
5671,5671,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005671.jpg,0.9988,1.0,0.0032,0.0004
5672,5672,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005672.jpg,0.9998,0.9932,0.0177,0.009
5673,5673,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005673.jpg,0.999,1.0,0.0093,0.0031
5674,5674,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005674.jpg,0.9995,0.0346,0.0156,0.0011
5675,5675,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005675.jpg,0.9995,0.9999,0.0038,0.0093
5676,5676,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005676.jpg,0.9995,0.9996,0.0008,0.0018
5677,5677,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005677.jpg,1.0,0.898,0.0025,0.0004
5678,5678,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005678.jpg,0.9997,0.9994,0.008,0.0044
5679,5679,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005679.jpg,0.9999,1.0,0.0314,0.0012
5680,5680,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005680.jpg,0.9996,1.0,0.0074,0.0003
5681,5681,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005681.jpg,0.9999,0.9999,0.0029,0.001
5682,5682,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005682.jpg,0.9997,0.9998,0.0014,0.0016
5683,5683,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005683.jpg,0.9994,1.0,0.0067,0.0007
5684,5684,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005684.jpg,0.9998,0.9987,0.0029,0.0014
5685,5685,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005685.jpg,0.9999,0.2123,0.0004,0.0185
5686,5686,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005686.jpg,1.0,0.7522,0.0029,0.0002
5687,5687,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005687.jpg,0.9928,0.9996,0.3977,0.0023
5688,5688,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005688.jpg,0.9919,1.0,0.0126,0.0025
5689,5689,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005689.jpg,0.9923,1.0,0.0404,0.9982
5690,5690,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005690.jpg,1.0,1.0,0.3196,0.0044
5691,5691,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005691.jpg,0.9999,1.0,0.0169,0.0001
5692,5692,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005692.jpg,1.0,1.0,0.0284,0.0011
5693,5693,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005693.jpg,0.9992,1.0,0.0048,0.0002
5694,5694,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005694.jpg,0.9999,0.9999,0.0025,0.0071
5695,5695,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005695.jpg,0.7218,0.9994,0.7232,0.9587
5696,5696,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005696.jpg,0.9988,0.9995,0.9072,0.9945
5697,5697,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005697.jpg,0.9933,0.9972,0.0068,0.0004
5698,5698,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005698.jpg,0.9888,0.9989,0.0584,0.0016
5699,5699,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005699.jpg,0.9999,0.9999,0.0277,0.0005
5700,5700,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005700.jpg,1.0,1.0,0.0014,0.002
5701,5701,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005701.jpg,0.9992,0.9997,0.0087,0.0013
5702,5702,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005702.jpg,0.7045,0.9999,0.0152,0.0008
5703,5703,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005703.jpg,0.7727,0.9994,0.4617,0.9886
5704,5704,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005704.jpg,0.0058,0.9999,0.0004,0.0006
5705,5705,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005705.jpg,1.0,0.0064,0.0002,0.0024
5706,5706,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005706.jpg,1.0,0.9986,0.0007,0.0006
5707,5707,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005707.jpg,0.0135,1.0,0.1157,0.0005
5708,5708,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005708.jpg,0.9999,0.9396,0.0003,0.0235
5709,5709,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005709.jpg,0.9839,0.9997,0.4535,0.0054
5710,5710,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005710.jpg,0.9995,0.9943,0.0007,0.0001
5711,5711,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005711.jpg,1.0,0.8505,0.0032,0.0127
5712,5712,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005712.jpg,0.9923,1.0,0.2061,0.0056
5713,5713,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005713.jpg,0.9992,0.9994,0.8854,0.0018
5714,5714,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005714.jpg,0.9999,0.9996,0.0003,0.0061
5715,5715,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005715.jpg,0.9998,1.0,0.0016,0.0016
5716,5716,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005716.jpg,0.9985,0.9999,0.0491,0.002
5717,5717,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005717.jpg,0.9999,0.0567,0.0006,0.0004
5718,5718,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005718.jpg,1.0,0.9998,0.0034,0.0004
5719,5719,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005719.jpg,0.9999,0.9991,0.0017,0.0027
5720,5720,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005720.jpg,0.0013,0.9958,0.0052,0.131
5721,5721,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005721.jpg,1.0,0.9994,0.0013,0.0096
5722,5722,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005722.jpg,0.998,0.9999,0.0112,0.0017
5723,5723,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005723.jpg,0.9977,1.0,0.0009,0.0314
5724,5724,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005724.jpg,1.0,0.9999,0.0008,0.0027
5725,5725,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005725.jpg,0.9236,1.0,0.1982,0.0023
5726,5726,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005726.jpg,0.9532,0.9996,0.0007,0.9325
5727,5727,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005727.jpg,0.9581,0.9493,0.0058,0.0119
5728,5728,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005728.jpg,0.9676,0.9866,0.8927,0.0039
5729,5729,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005729.jpg,0.9998,0.1219,0.0922,0.0271
5730,5730,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005730.jpg,0.9992,0.9612,0.1862,0.0068
5731,5731,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005731.jpg,0.9999,0.9988,0.0022,0.0051
5732,5732,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005732.jpg,0.998,0.9999,0.0003,0.0034
5733,5733,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005733.jpg,1.0,1.0,0.0038,0.0003
5734,5734,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005734.jpg,0.9994,1.0,0.0318,0.0044
5735,5735,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005735.jpg,0.999,0.9866,0.0121,0.0099
5736,5736,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005736.jpg,1.0,0.9844,0.0007,0.005
5737,5737,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005737.jpg,1.0,0.9999,0.05,0.0021
5738,5738,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005738.jpg,1.0,0.9999,0.0009,0.0031
5739,5739,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005739.jpg,0.9999,0.9999,0.0062,0.0003
5740,5740,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005740.jpg,0.9999,0.9999,0.0296,0.0076
5741,5741,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005741.jpg,0.9999,0.9926,0.0056,0.039
5742,5742,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005742.jpg,1.0,0.9999,0.0156,0.0038
5743,5743,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005743.jpg,0.9985,0.9996,0.0135,0.0078
5744,5744,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005744.jpg,1.0,1.0,0.0401,0.0028
5745,5745,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005745.jpg,0.9999,1.0,0.0009,0.01
5746,5746,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005746.jpg,0.9994,0.9996,0.0013,0.0001
5747,5747,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005747.jpg,0.9987,0.9962,0.0056,0.0255
5748,5748,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005748.jpg,0.9869,0.9993,0.0034,0.9915
5749,5749,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005749.jpg,0.9999,0.9677,0.0013,0.0004
5750,5750,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005750.jpg,0.9997,0.9999,0.0043,0.0014
5751,5751,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005751.jpg,0.999,1.0,0.007,0.0011
5752,5752,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005752.jpg,1.0,0.9999,0.0018,0.0017
5753,5753,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005753.jpg,0.9999,0.9919,0.0174,0.0003
5754,5754,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005754.jpg,0.9999,0.0305,0.0014,0.0023
5755,5755,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005755.jpg,0.9994,0.9998,0.0087,0.0082
5756,5756,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005756.jpg,0.996,1.0,0.0026,0.0023
5757,5757,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005757.jpg,1.0,0.0223,0.0045,0.0018
5758,5758,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005758.jpg,0.0225,1.0,0.0043,0.0009
5759,5759,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005759.jpg,1.0,0.9147,0.0006,0.002
5760,5760,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005760.jpg,0.9922,0.9932,0.0285,0.0005
5761,5761,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005761.jpg,0.0023,0.9337,0.0005,0.0012
5762,5762,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005762.jpg,1.0,0.4487,0.0015,0.0004
5763,5763,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005763.jpg,0.9994,0.9999,0.0167,0.0009
5764,5764,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005764.jpg,0.9711,0.9975,0.0066,0.002
5765,5765,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005765.jpg,0.9995,0.9992,0.0159,0.0004
5766,5766,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005766.jpg,0.9996,0.9998,0.0017,0.0076
5767,5767,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005767.jpg,0.9999,0.9984,0.0021,0.0007
5768,5768,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/005768.jpg,1.0,0.9986,0.0011,0.0073
