img_no,img_path,property_gender_final_score,score_model_0,score_model_1,score_model_2,score_model_3,score_model_4
8573,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008573.jpg,0.9878,0.9858,0.9915,0.9754,0.9984,0.988
8574,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008574.jpg,0.9981,0.9973,0.9981,0.9975,0.9996,0.9982
8575,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008575.jpg,0.9998,0.9998,0.9997,0.9997,0.9999,0.9999
8576,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008576.jpg,0.9987,0.9981,0.9986,0.9977,0.9996,0.9994
8577,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008577.jpg,1.0,1.0,1.0,1.0,1.0,1.0
8578,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008578.jpg,0.998,0.9979,0.9988,0.9958,0.9997,0.9977
8579,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008579.jpg,0.9998,0.9998,0.9998,0.9997,1.0,0.9999
8580,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008580.jpg,0.9985,0.9983,0.9986,0.998,0.9997,0.9978
8581,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008581.jpg,0.002,0.0027,0.002,0.0042,0.0003,0.0006
8582,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008582.jpg,0.9999,0.9999,0.9999,0.9997,1.0,0.9999
8583,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008583.jpg,0.9977,0.9974,0.9962,0.9969,0.9993,0.9987
8584,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008584.jpg,0.8732,0.9074,0.8335,0.8217,0.9472,0.8561
8585,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008585.jpg,0.9997,0.9997,0.9996,0.9993,1.0,0.9998
8586,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008586.jpg,0.9999,0.9999,0.9999,0.9997,1.0,1.0
8587,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008587.jpg,1.0,1.0,1.0,1.0,1.0,1.0
8588,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008588.jpg,0.8335,0.9091,0.8281,0.8877,0.7176,0.8248
8589,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008589.jpg,0.9295,0.9554,0.9121,0.8531,0.955,0.9718
8590,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008590.jpg,0.9966,0.994,0.9979,0.9972,0.9994,0.9946
8591,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008591.jpg,0.1026,0.1705,0.0931,0.1542,0.0375,0.0575
8592,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008592.jpg,0.9949,0.9968,0.9941,0.9937,0.9981,0.992
8593,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008593.jpg,1.0,1.0,1.0,1.0,1.0,1.0
8594,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008594.jpg,0.765,0.7738,0.6628,0.9449,0.8134,0.6304
8595,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008595.jpg,0.9993,0.9993,0.9995,0.9983,0.9999,0.9994
8596,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008596.jpg,0.248,0.1438,0.2896,0.0799,0.5439,0.1826
8597,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008597.jpg,0.9964,0.997,0.9966,0.9923,0.9991,0.9968
8598,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008598.jpg,0.2906,0.1602,0.4061,0.3154,0.4399,0.1312
8599,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008599.jpg,0.8298,0.7917,0.7422,0.8793,0.8444,0.8912
8600,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008600.jpg,1.0,0.9999,0.9999,0.9999,1.0,1.0
8601,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008601.jpg,0.9987,0.998,0.9994,0.9968,0.9998,0.9993
8602,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008602.jpg,0.9993,0.9988,0.9995,0.9991,0.9995,0.9998
8603,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008603.jpg,0.9979,0.9978,0.9982,0.9972,0.9979,0.9984
8604,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008604.jpg,0.9999,0.9999,1.0,0.9999,1.0,0.9999
8605,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008605.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
8606,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008606.jpg,0.992,0.9917,0.9924,0.9923,0.9977,0.9859
8607,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008607.jpg,0.8619,0.8185,0.857,0.907,0.8358,0.891
8608,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008608.jpg,0.9975,0.9975,0.9971,0.9945,0.9996,0.9985
8609,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008609.jpg,0.9999,0.9999,0.9999,0.9997,1.0,1.0
8610,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008610.jpg,0.999,0.9989,0.9987,0.9983,0.9999,0.9993
8611,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008611.jpg,0.9998,0.9997,0.9998,0.9995,1.0,0.9999
8612,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008612.jpg,0.9987,0.9987,0.9983,0.9975,0.9998,0.9989
8613,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008613.jpg,0.9992,0.9988,0.9993,0.9985,0.9996,0.9995
8614,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008614.jpg,0.038,0.0669,0.0503,0.0305,0.0163,0.0262
8615,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008615.jpg,0.9998,0.9998,0.9999,0.9997,0.9999,0.9999
8616,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008616.jpg,0.9988,0.9972,0.9993,0.9983,0.9997,0.9995
8617,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008617.jpg,0.9999,0.9999,0.9999,0.9997,1.0,0.9999
8618,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008618.jpg,0.971,0.9761,0.956,0.9419,0.9955,0.9854
8619,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008619.jpg,0.3522,0.2481,0.5072,0.4385,0.3627,0.2046
8620,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008620.jpg,0.9994,0.9994,0.9996,0.9987,0.9999,0.9997
8621,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008621.jpg,0.9997,0.9997,0.9997,0.9994,0.9999,0.9997
8622,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008622.jpg,0.9997,0.9996,0.9997,0.9996,0.9999,0.9998
8623,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008623.jpg,0.9021,0.8922,0.8963,0.9126,0.984,0.8256
8624,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008624.jpg,0.991,0.9919,0.9953,0.9729,0.9994,0.9953
8625,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008625.jpg,0.9997,0.9995,0.9997,0.9996,0.9999,0.9998
8626,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008626.jpg,0.9999,0.9999,0.9999,0.9998,1.0,0.9999
8627,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008627.jpg,0.9997,0.9996,0.9998,0.9995,0.9999,0.9997
8628,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008628.jpg,0.9944,0.995,0.9983,0.9824,0.9997,0.9968
8629,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008629.jpg,0.0018,0.0011,0.0022,0.005,0.0003,0.0003
8630,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008630.jpg,0.987,0.9845,0.9951,0.9877,0.9954,0.9721
8631,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008631.jpg,0.9998,0.9997,0.9999,0.9996,0.9999,0.9997
8632,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008632.jpg,0.9998,0.9998,0.9998,0.9997,0.9999,0.9999
8633,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008633.jpg,1.0,1.0,1.0,1.0,1.0,1.0
8634,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008634.jpg,0.9749,0.9577,0.9897,0.9825,0.9897,0.9551
8635,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008635.jpg,0.9997,0.9995,0.9998,0.9995,1.0,0.9998
8636,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008636.jpg,1.0,1.0,1.0,1.0,1.0,1.0
8637,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008637.jpg,0.9999,0.9998,0.9998,0.9997,1.0,0.9999
8638,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008638.jpg,0.9998,0.9996,0.9999,0.9996,0.9999,0.9998
8639,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008639.jpg,0.9999,0.9999,0.9999,0.9997,1.0,0.9999
8640,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008640.jpg,0.9984,0.998,0.9993,0.9961,0.9998,0.9986
8641,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008641.jpg,0.9934,0.9912,0.9939,0.9939,0.9972,0.9909
8642,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008642.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
8643,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008643.jpg,1.0,1.0,1.0,1.0,1.0,1.0
8644,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008644.jpg,0.9982,0.9979,0.9982,0.9985,0.9989,0.9975
8645,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008645.jpg,0.9998,0.9997,0.9999,0.9997,1.0,0.9999
8646,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008646.jpg,0.9999,0.9999,0.9999,0.9998,1.0,0.9999
8647,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008647.jpg,0.9999,0.9999,0.9999,0.9999,1.0,1.0
8648,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008648.jpg,1.0,0.9999,1.0,0.9999,1.0,1.0
8649,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008649.jpg,0.9998,0.9996,0.9999,0.9997,1.0,0.9999
8650,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008650.jpg,0.9973,0.9967,0.9964,0.9971,0.9992,0.9968
8651,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008651.jpg,0.0198,0.0258,0.0326,0.0311,0.0057,0.0036
8652,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008652.jpg,0.9999,0.9999,0.9999,0.9997,1.0,0.9999
8653,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008653.jpg,0.9998,0.9999,0.9999,0.9997,1.0,0.9999
8654,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008654.jpg,0.9893,0.9909,0.9819,0.9878,0.9962,0.9897
8655,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008655.jpg,0.9994,0.9994,0.9989,0.9988,0.9999,0.9998
8656,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008656.jpg,0.9965,0.9945,0.9984,0.9963,0.9989,0.9941
8657,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008657.jpg,0.8652,0.8866,0.9128,0.7903,0.9574,0.779
8658,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008658.jpg,0.016,0.009,0.0061,0.054,0.0012,0.0096
8659,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008659.jpg,0.9921,0.9923,0.9855,0.9919,0.9981,0.9926
8660,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008660.jpg,0.9991,0.9988,0.9987,0.9983,0.9999,0.9997
8661,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008661.jpg,0.9066,0.8802,0.8221,0.887,0.9917,0.9517
8662,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008662.jpg,0.9989,0.999,0.9994,0.9966,0.9998,0.9994
8663,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008663.jpg,0.998,0.9979,0.9972,0.9972,0.9995,0.9984
8664,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008664.jpg,0.9997,0.9997,0.9995,0.9997,0.9999,0.9999
8665,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008665.jpg,0.9819,0.9666,0.9876,0.9771,0.9896,0.9888
8666,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008666.jpg,0.9783,0.9728,0.9376,0.9924,0.9955,0.9935
8667,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008667.jpg,0.9922,0.9869,0.9956,0.9917,0.9992,0.9879
8668,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008668.jpg,0.9999,0.9999,0.9999,0.9998,1.0,0.9999
8669,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008669.jpg,0.9996,0.9993,0.9996,0.9995,0.9999,0.9995
8670,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008670.jpg,0.9848,0.9879,0.9864,0.9666,0.9917,0.9912
8671,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008671.jpg,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999
8672,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008672.jpg,0.6669,0.704,0.6681,0.6419,0.6683,0.652
8673,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008673.jpg,1.0,0.9999,1.0,0.9999,1.0,1.0
8674,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008674.jpg,0.9159,0.9448,0.8449,0.9102,0.9259,0.9539
8675,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008675.jpg,0.9999,0.9999,1.0,0.9999,1.0,1.0
8676,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008676.jpg,0.9996,0.9995,0.9997,0.9994,1.0,0.9996
8677,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008677.jpg,1.0,1.0,1.0,1.0,1.0,1.0
8678,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008678.jpg,0.9431,0.9678,0.948,0.8679,0.9749,0.9566
8679,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008679.jpg,0.9959,0.9977,0.9994,0.9868,0.9998,0.9959
8680,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008680.jpg,0.139,0.1324,0.0614,0.114,0.3107,0.0765
8681,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008681.jpg,0.9993,0.9993,0.9994,0.9986,0.9999,0.9994
8682,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008682.jpg,0.9976,0.997,0.9965,0.9968,0.9997,0.9979
8683,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008683.jpg,0.9994,0.9993,0.9997,0.9988,0.9998,0.9993
8684,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008684.jpg,0.9751,0.9783,0.963,0.9562,0.9925,0.9858
8685,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008685.jpg,0.9988,0.9986,0.9992,0.9983,0.9996,0.9986
8686,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008686.jpg,0.5385,0.752,0.5343,0.211,0.6405,0.5546
8687,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008687.jpg,0.9998,0.9998,0.9998,0.9997,0.9999,0.9999
8688,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008688.jpg,0.1845,0.091,0.292,0.2979,0.1672,0.0743
8689,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008689.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
8690,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008690.jpg,0.9936,0.992,0.9947,0.9871,0.9982,0.9958
8691,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008691.jpg,1.0,1.0,1.0,1.0,1.0,1.0
8692,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008692.jpg,0.9735,0.9587,0.9881,0.9682,0.9659,0.9864
8693,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008693.jpg,1.0,1.0,1.0,1.0,1.0,1.0
8694,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008694.jpg,0.9999,0.9999,0.9999,0.9998,1.0,1.0
8695,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008695.jpg,0.9998,0.9998,0.9999,0.9997,0.9999,0.9998
8696,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008696.jpg,0.9999,0.9999,0.9999,0.9999,1.0,1.0
8697,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008697.jpg,0.7853,0.7965,0.85,0.7412,0.714,0.8249
8698,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008698.jpg,0.9998,0.9998,0.9999,0.9997,1.0,0.9998
8699,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008699.jpg,0.9997,0.9997,0.9998,0.9995,0.9999,0.9997
8700,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008700.jpg,0.1158,0.1854,0.0853,0.1796,0.0284,0.1004
8701,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008701.jpg,0.9996,0.9996,0.9997,0.9996,0.9995,0.9995
8702,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008702.jpg,0.9981,0.9976,0.9988,0.9966,0.9997,0.9976
8703,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008703.jpg,0.9994,0.9993,0.9997,0.9988,0.9999,0.9993
8704,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008704.jpg,0.9999,0.9999,0.9999,0.9997,1.0,0.9999
8705,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008705.jpg,0.9999,0.9998,0.9999,0.9998,1.0,0.9999
8706,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008706.jpg,1.0,1.0,1.0,1.0,1.0,1.0
8707,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008707.jpg,0.9952,0.995,0.9922,0.993,0.9989,0.9972
8708,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008708.jpg,0.9999,0.9998,0.9999,0.9998,1.0,1.0
8709,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008709.jpg,1.0,1.0,1.0,1.0,1.0,1.0
8710,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008710.jpg,0.9999,0.9999,0.9999,0.9999,1.0,0.9999
8711,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008711.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
8712,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008712.jpg,0.9988,0.9989,0.9992,0.9971,0.9997,0.9994
8713,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008713.jpg,0.9999,0.9998,0.9999,0.9997,1.0,0.9999
8714,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008714.jpg,0.998,0.9984,0.9952,0.9973,0.9999,0.9994
8715,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008715.jpg,0.0002,0.0003,0.0001,0.0005,0.0001,0.0001
8716,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008716.jpg,0.0026,0.003,0.001,0.007,0.0002,0.0018
8717,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008717.jpg,0.9989,0.9988,0.9995,0.997,0.9999,0.9991
8718,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008718.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
8719,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008719.jpg,1.0,1.0,1.0,1.0,1.0,1.0
8720,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008720.jpg,0.9994,0.9994,0.9991,0.999,0.9999,0.9998
8721,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008721.jpg,0.9995,0.9991,0.9996,0.9991,0.9999,0.9997
8722,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008722.jpg,0.9981,0.9956,0.9987,0.9977,0.9993,0.9991
8723,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008723.jpg,0.9989,0.9989,0.9996,0.997,0.9997,0.9995
8724,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008724.jpg,0.9981,0.9974,0.9988,0.9985,0.9995,0.9964
8725,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008725.jpg,0.9998,0.9998,0.9999,0.9995,1.0,0.9999
8726,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008726.jpg,0.998,0.9986,0.9981,0.9957,0.9995,0.9982
8727,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/008727.jpg,0.9999,0.9999,1.0,0.9998,1.0,0.9999
