img_no,img_path,property_quality_final_score,score_model_0,score_model_1,score_model_2,score_model_3,score_model_4
9196,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009196.jpg,0.9993,0.9997,0.9986,0.9996,0.9994,0.9994
9197,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009197.jpg,0.9999,1.0,0.9997,0.9999,0.9999,0.9999
9198,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009198.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9199,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009199.jpg,0.9985,0.9993,0.9967,0.999,0.9987,0.9989
9200,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009200.jpg,1.0,1.0,0.9999,1.0,0.9999,1.0
9201,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009201.jpg,0.0027,0.0028,0.0043,0.0015,0.0027,0.0021
9202,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009202.jpg,0.8274,0.7825,0.8835,0.9102,0.6727,0.8882
9203,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009203.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9204,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009204.jpg,0.0539,0.0763,0.0795,0.0245,0.0407,0.0487
9205,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009205.jpg,0.9905,0.9932,0.9846,0.9926,0.9905,0.9914
9206,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009206.jpg,0.9992,0.9994,0.9986,0.9996,0.9992,0.9992
9207,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009207.jpg,0.9777,0.9789,0.9643,0.9744,0.9804,0.9907
9208,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009208.jpg,0.9999,1.0,0.9999,1.0,0.9999,0.9999
9209,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009209.jpg,0.9998,0.9997,0.9996,0.9999,0.9998,0.9999
9210,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009210.jpg,0.998,0.9985,0.9963,0.9994,0.9977,0.9981
9211,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009211.jpg,0.999,0.9991,0.9982,0.9995,0.9992,0.9988
9212,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009212.jpg,0.9983,0.9989,0.9973,0.9986,0.9989,0.9978
9213,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009213.jpg,0.3194,0.4107,0.385,0.2389,0.3692,0.1931
9214,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009214.jpg,0.9999,0.9999,0.9999,1.0,0.9999,1.0
9215,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009215.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
9216,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009216.jpg,0.9998,0.9999,0.9996,0.9999,0.9998,0.9998
9217,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009217.jpg,0.9971,0.998,0.9952,0.9983,0.9971,0.9967
9218,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009218.jpg,0.9995,0.9999,0.9991,0.9997,0.9996,0.9996
9219,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009219.jpg,0.9997,0.9998,0.9993,0.9998,0.9999,0.9998
9220,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009220.jpg,0.0015,0.0024,0.0023,0.0007,0.001,0.0011
9221,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009221.jpg,0.9997,0.9999,0.9995,0.9999,0.9997,0.9997
9222,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009222.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9223,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009223.jpg,0.9995,0.9999,0.9989,0.9998,0.9992,0.9998
9224,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009224.jpg,0.8578,0.8563,0.9076,0.9497,0.7286,0.847
9225,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009225.jpg,0.9979,0.9989,0.9958,0.9981,0.9979,0.9986
9226,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009226.jpg,0.9974,0.9985,0.9957,0.9987,0.9986,0.9958
9227,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009227.jpg,0.1048,0.1935,0.0944,0.112,0.0671,0.0573
9228,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009228.jpg,0.9999,1.0,0.9999,1.0,0.9999,1.0
9229,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009229.jpg,0.9995,0.9999,0.9992,0.9995,0.9995,0.9995
9230,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009230.jpg,0.999,0.9993,0.9984,0.9995,0.999,0.9988
9231,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009231.jpg,0.9999,0.9999,0.9998,1.0,0.9999,0.9999
9232,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009232.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9233,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009233.jpg,0.9998,0.9999,0.9997,0.9999,0.9998,0.9998
9234,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009234.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9235,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009235.jpg,0.9998,0.9999,0.9996,0.9999,0.9998,0.9999
9236,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009236.jpg,0.9967,0.9978,0.9943,0.9984,0.9956,0.9974
9237,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009237.jpg,0.9317,0.9565,0.8949,0.9216,0.9077,0.978
9238,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009238.jpg,0.9838,0.99,0.9769,0.9772,0.9916,0.9834
9239,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009239.jpg,0.9966,0.9973,0.9956,0.9965,0.9985,0.9951
9240,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009240.jpg,0.9179,0.8956,0.9071,0.9249,0.9751,0.887
9241,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009241.jpg,0.9998,0.9999,0.9997,0.9999,0.9999,0.9998
9242,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009242.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
9243,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009243.jpg,0.9999,1.0,0.9998,1.0,0.9999,0.9999
9244,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009244.jpg,0.0088,0.0092,0.0134,0.006,0.0082,0.0073
9245,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009245.jpg,0.9975,0.9987,0.995,0.9991,0.997,0.9976
9246,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009246.jpg,0.9999,0.9999,0.9997,1.0,0.9999,0.9999
9247,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009247.jpg,0.8927,0.9829,0.8344,0.8682,0.8798,0.8984
9248,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009248.jpg,0.9967,0.9994,0.9937,0.9987,0.996,0.9956
9249,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009249.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9250,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009250.jpg,0.9998,0.9999,0.9996,0.9999,0.9999,0.9998
9251,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009251.jpg,0.9999,1.0,0.9998,1.0,0.9999,0.9999
9252,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009252.jpg,0.9989,0.9992,0.998,0.9992,0.9991,0.9989
9253,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009253.jpg,0.4381,0.5347,0.4569,0.362,0.3546,0.4824
9254,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009254.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9255,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009255.jpg,0.0332,0.0676,0.0348,0.0075,0.018,0.0381
9256,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009256.jpg,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998
9257,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009257.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
9258,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009258.jpg,0.9987,0.9995,0.9972,0.9995,0.9981,0.9993
9259,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009259.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
9260,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009260.jpg,0.2263,0.2406,0.2202,0.2261,0.1958,0.2489
9261,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009261.jpg,0.9996,0.9998,0.9993,0.9998,0.9997,0.9996
9262,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009262.jpg,0.0051,0.0056,0.0084,0.0025,0.004,0.005
9263,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009263.jpg,0.9666,0.958,0.9619,0.9714,0.9721,0.9695
9264,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009264.jpg,0.9974,0.9983,0.995,0.9973,0.9986,0.9978
9265,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009265.jpg,0.9998,0.9999,0.9997,0.9999,0.9998,0.9998
9266,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009266.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9267,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009267.jpg,0.9963,0.9976,0.994,0.9986,0.9947,0.9964
9268,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009268.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9269,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009269.jpg,0.9999,0.9999,0.9998,1.0,0.9999,0.9999
9270,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009270.jpg,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999
9271,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009271.jpg,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999
9272,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009272.jpg,0.9998,0.9999,0.9996,0.9998,0.9999,0.9998
9273,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009273.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9274,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009274.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9275,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009275.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9276,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009276.jpg,0.9479,0.9857,0.9423,0.9185,0.9259,0.967
9277,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009277.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9278,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009278.jpg,0.998,0.9989,0.9965,0.9986,0.9979,0.9981
9279,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009279.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
9280,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009280.jpg,0.9998,0.9999,0.9997,0.9999,0.9999,0.9998
9281,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009281.jpg,0.9998,0.9999,0.9997,0.9999,0.9998,0.9997
9282,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009282.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9283,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009283.jpg,0.9944,0.9959,0.992,0.9971,0.9944,0.9924
9284,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009284.jpg,0.9996,0.9997,0.9994,0.9997,0.9998,0.9994
9285,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009285.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9286,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009286.jpg,0.9999,0.9999,0.9998,1.0,0.9998,0.9999
9287,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009287.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
9288,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009288.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9289,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009289.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9290,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009290.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9291,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009291.jpg,0.9995,0.9997,0.9991,0.9996,0.9997,0.9994
9292,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009292.jpg,0.9998,0.9999,0.9997,0.9999,0.9999,0.9998
9293,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009293.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
9294,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009294.jpg,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999
9295,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009295.jpg,0.9998,0.9998,0.9995,1.0,0.9997,0.9998
9296,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009296.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9297,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009297.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9298,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009298.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9299,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009299.jpg,0.9994,0.9996,0.9991,0.9996,0.9997,0.999
9300,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009300.jpg,0.995,0.9963,0.9928,0.9978,0.9952,0.9929
9301,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009301.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9302,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009302.jpg,0.9994,0.9996,0.9989,0.9998,0.9991,0.9994
9303,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009303.jpg,0.9999,0.9999,0.9997,1.0,0.9999,0.9999
9304,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009304.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9305,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009305.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9306,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009306.jpg,0.9998,0.9999,0.9996,0.9999,0.9998,0.9998
9307,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009307.jpg,0.9784,0.9802,0.9673,0.9788,0.9891,0.9765
9308,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009308.jpg,0.9998,0.9999,0.9996,0.9999,0.9998,0.9998
9309,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009309.jpg,0.9912,0.9936,0.9877,0.995,0.9909,0.989
9310,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009310.jpg,0.9999,1.0,0.9997,0.9999,0.9999,0.9999
9311,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009311.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
9312,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009312.jpg,0.9998,0.9999,0.9996,0.9999,0.9999,0.9998
9313,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009313.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9314,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009314.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9315,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009315.jpg,0.9999,1.0,0.9999,0.9999,0.9999,0.9999
9316,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009316.jpg,0.0201,0.029,0.0325,0.0062,0.0098,0.0228
9317,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009317.jpg,0.9999,0.9999,0.9997,1.0,0.9999,0.9999
9318,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009318.jpg,0.9996,0.9997,0.9994,0.9997,0.9998,0.9995
9319,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009319.jpg,0.9462,0.9754,0.9187,0.9698,0.9254,0.9417
9320,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009320.jpg,0.9999,1.0,0.9998,0.9999,0.9999,0.9999
9321,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009321.jpg,0.9999,0.9999,0.9998,1.0,0.9999,0.9999
9322,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009322.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
9323,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009323.jpg,0.9967,0.9989,0.9954,0.9981,0.9966,0.9945
9324,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009324.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9325,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009325.jpg,0.9999,1.0,0.9999,1.0,0.9999,0.9999
9326,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009326.jpg,0.9998,0.9999,0.9996,0.9999,0.9998,0.9998
9327,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009327.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9328,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009328.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9329,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009329.jpg,0.9995,0.9998,0.9991,0.9996,0.9997,0.9993
9330,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009330.jpg,0.9783,0.9774,0.9678,0.9902,0.9776,0.9784
9331,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009331.jpg,0.9993,1.0,0.9988,0.9996,0.9992,0.9992
9332,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009332.jpg,0.9995,0.9998,0.9988,0.9997,0.9996,0.9994
9333,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009333.jpg,0.9997,0.9998,0.9994,0.9997,0.9998,0.9996
9334,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009334.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9335,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009335.jpg,0.998,0.9985,0.9974,0.9982,0.9991,0.9968
9336,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009336.jpg,0.9999,1.0,0.9999,1.0,1.0,0.9999
9337,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009337.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
9338,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009338.jpg,0.9884,0.9899,0.9809,0.9952,0.9895,0.9866
9339,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009339.jpg,0.9997,0.9998,0.9995,0.9998,0.9998,0.9995
9340,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009340.jpg,0.9997,0.9998,0.9995,0.9998,0.9998,0.9996
9341,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009341.jpg,0.9989,0.9993,0.9978,0.9997,0.9987,0.9992
9342,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009342.jpg,0.9994,0.9995,0.9991,0.9995,0.9997,0.9991
9343,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009343.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
9344,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009344.jpg,0.9999,1.0,0.9998,1.0,1.0,0.9999
9345,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009345.jpg,0.9995,0.9996,0.9991,0.9998,0.9997,0.9994
9346,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009346.jpg,0.9996,0.9998,0.9993,0.9998,0.9996,0.9998
9347,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009347.jpg,0.7286,0.6254,0.6962,0.7544,0.8541,0.7131
9348,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009348.jpg,0.9997,0.9998,0.9995,0.9998,0.9998,0.9995
9349,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009349.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
9350,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009350.jpg,0.9959,0.9987,0.993,0.9968,0.9962,0.9951
9351,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009351.jpg,1.0,1.0,1.0,1.0,1.0,1.0
9352,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009352.jpg,0.9999,0.9999,0.9999,1.0,0.9999,0.9999
9353,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009353.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
9354,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/009354.jpg,0.9949,0.9963,0.9914,0.9975,0.9958,0.9936
