img_no,hair_color,hair_length,background_score,hairstyle
9285,1.2778,-1.5523,-0.8579,0.4519
9286,0.5236,0.5697,-1.1005,-0.1791
9287,-0.9442,0.9684,-1.1985,-0.5581
9288,1.1305,-0.1372,0.132,-0.2463
9289,1.2726,0.9398,1.4549,-0.455
9290,-0.7127,0.533,1.0272,-0.1103
9291,-0.3618,-1.5025,0.6148,0.9335
9292,-0.0122,0.61,1.3107,-0.1432
9293,-0.5437,0.8921,0.5771,1.1413
9294,-1.0776,0.6908,1.3965,0.9737
9295,-0.4477,0.9417,1.6903,-0.6952
9296,-1.0347,0.4075,1.0995,-0.0304
9297,-0.2849,-0.5086,0.0955,0.361
9298,0.4477,-0.1281,-1.2378,0.8696
9299,-0.7074,0.7636,0.7992,-0.6931
9300,1.2164,0.7631,0.9623,-0.9813
9301,-0.9719,0.6237,1.0532,0.715
9302,-0.8788,0.7308,0.8899,0.1539
9303,-0.2854,0.6652,-0.2948,0.4198
9304,0.0927,-0.1543,1.4046,-0.7329
9305,-0.7061,0.6825,1.2018,0.9289
9306,-0.302,0.8734,1.3987,-1.2258
9307,-0.7289,0.2057,1.136,-0.7969
9308,-0.6132,0.3569,0.202,0.6193
9309,-1.1493,0.1645,0.8708,-0.5603
9310,-0.3342,0.328,1.3486,-0.2705
9311,0.2933,0.568,-1.3348,0.9228
9312,-0.87,0.7818,0.9227,-0.0884
9313,-0.9454,0.869,0.9509,0.6753
9314,-0.7432,-0.258,1.1467,0.2438
9315,-0.1942,0.2379,0.4983,0.673
9316,0.3375,0.6514,0.8525,0.19
9317,1.2451,0.6626,1.2028,-0.7897
9318,-0.0767,-0.4073,-1.0372,-0.0076
9319,1.1522,0.7164,-0.6784,-0.1319
9320,1.426,1.0001,-0.9741,1.4301
9321,-0.7456,-0.5885,1.0212,0.3747
9322,-1.0048,0.0908,-1.2476,-0.3949
9323,-0.4798,0.0134,1.3441,-0.4129
9324,-0.484,1.0642,0.6872,0.6363
9325,1.3827,1.1372,-1.6748,0.4262
9326,-0.6103,-0.7352,1.6431,0.6525
9327,0.218,1.2479,0.667,-0.1829
9328,-0.4803,0.3446,1.5294,-0.4653
9329,2.3165,0.9153,-0.871,-0.9929
9330,1.3719,0.5111,-1.5898,-1.3241
9331,-0.722,-0.6282,-0.0351,0.5669
9332,-1.1132,0.4949,0.8211,-0.0736
9333,2.1441,1.3279,-0.4595,-0.4736
9334,-1.2451,-0.0527,-0.2776,-0.9475
9335,1.6844,0.8212,0.6479,-1.3988
9336,-0.8397,0.5695,0.7302,0.8053
9337,0.0789,0.5687,1.006,-0.8164
9338,-1.0936,1.2679,0.4841,-0.1601
9339,-1.1696,-0.4959,0.8055,0.3789
9340,1.9627,0.6404,-1.0707,0.4926
9341,-0.9968,-0.3491,-0.9187,0.2223
9342,-0.7269,0.8173,1.1694,0.6487
9343,-0.2499,-0.3585,-1.694,0.1696
9344,-0.6245,0.0053,1.5743,-0.4137
9345,1.4332,-1.1449,0.3196,-0.0515
9346,-0.9554,0.9562,1.3278,-0.077
9347,1.0198,1.3001,-0.8706,-0.501
9348,-1.2058,-2.2768,1.2248,-0.259
9349,-0.8022,-1.6221,-1.5347,0.6704
9350,0.91,0.9872,0.8167,-0.0901
9351,0.4053,0.978,1.0472,0.0142
9352,-0.282,0.13,-1.5157,1.1586
9353,0.6561,-0.3451,-0.6495,0.5823
9354,-0.783,0.231,-1.4964,0.7472
9355,-0.9786,-0.0784,1.6159,0.4001
9356,-0.5817,1.2944,1.1844,-0.3818
9357,0.7115,0.6966,0.6598,0.1805
9358,-1.1549,0.3577,0.8147,0.0807
9359,0.0698,0.7266,1.0024,-0.2157
9360,1.7277,-0.0542,1.4567,-0.2611
9361,-0.0653,-1.4376,-1.2493,1.066
9362,-1.3207,-0.111,0.5011,0.9973
9363,0.3876,-0.0544,1.061,-0.5566
9364,-0.8165,1.0423,0.8214,0.0511
9365,-0.9577,0.0322,-0.8616,0.1747
9366,-0.5905,1.0231,0.7807,1.2125
9367,0.3931,0.8645,0.8464,-0.3588
9368,-0.6091,0.1053,0.8172,0.5601
9369,-1.0511,1.3402,0.6577,-0.9192
9370,-0.4443,0.1765,1.7677,-0.4344
9371,-0.9459,0.5679,1.0023,-0.0859
9372,-0.0512,0.4371,-1.4099,1.2481
9373,-0.5963,1.0003,1.009,-0.8941
9374,-0.9912,0.4751,1.7064,0.3999
9375,-1.1922,0.448,0.7344,0.5794
9376,-0.8784,0.8059,0.8006,0.0106
9377,0.5271,-2.7335,-0.4966,-0.4652
9378,-1.2764,0.2061,0.6977,0.8597
9379,-0.5721,0.0841,1.4095,1.4349
9380,0.4958,-0.0121,0.1304,-0.3833
9381,-1.4132,0.6508,0.8216,0.5027
9382,0.131,1.0482,1.5059,-0.5788
9383,-0.4461,-1.1317,0.6408,-0.0856
9384,-1.1635,-0.6908,-0.406,0.7563
9385,-0.883,0.8521,1.2104,0.0602
9386,0.9422,0.1198,0.485,-0.3857
9387,1.4494,0.9227,-0.5445,-0.6265
9388,-0.8703,1.3154,1.4071,-0.7361
9389,-0.3677,0.2888,1.5856,-1.2738
9390,1.7667,0.6637,1.2923,1.1479
9391,-0.3351,0.9311,1.0734,-0.2807
9392,-0.8353,0.5191,0.9742,-0.0089
9393,0.0115,-0.6272,-0.2853,0.2505
9394,-0.4557,0.1288,1.7489,-1.2776
9395,-0.7087,0.9009,1.3938,-0.4672
9396,-1.2515,0.3961,1.0491,0.1109
9397,-0.7668,-2.4344,-0.592,-0.0291
9398,-1.116,0.1775,1.3412,0.9325
9399,0.3765,0.5461,0.9614,-0.3215
9400,0.7266,0.8385,-0.2346,-0.2496
9401,-0.4429,0.8058,-1.5188,0.0535
9402,-0.7752,0.5044,1.0505,0.3379
9403,-0.4253,0.5212,0.3117,0.3057
9404,-0.5523,1.0999,0.9202,-0.7871
9405,0.6508,0.991,1.3211,1.2829
9406,0.8406,0.6509,1.0954,0.0778
9407,-0.6623,1.2023,0.4006,-0.157
9408,-0.5624,-0.3758,0.2836,0.963
9409,0.7962,1.0906,-0.8291,-0.6676
9410,-0.6915,0.7577,1.1598,0.7792
9411,-0.5484,1.3572,0.9816,0.9142
9412,-0.7691,0.6943,1.7134,-0.1504
9413,-0.9523,0.4973,1.5861,0.5116
9414,-1.0092,0.5025,-0.6502,0.3122
9415,-1.0926,0.5925,1.7297,0.0287
9416,1.3828,1.0966,0.6164,-0.6839
9417,-0.1377,0.6667,0.3257,-0.1861
9418,0.8849,-0.8002,0.1365,0.261
9419,-0.8237,0.7683,-0.2731,-0.0525
9420,-0.8158,0.9859,0.4747,-0.0405
9421,-0.9077,0.4667,0.5675,0.9949
9422,-0.9622,0.4372,1.2536,0.0913
9423,-1.0243,0.5689,-0.3018,0.542
9424,-0.8348,0.5838,-0.2595,-0.65
9425,-0.5011,1.2096,1.6272,-0.6046
9426,-0.4204,-0.4202,-0.3616,1.422
9427,-0.878,-1.0283,-0.48,-0.0886
9428,1.1102,0.6596,0.7219,-0.1826
9429,1.007,0.9647,-1.2477,0.0274
9430,0.4068,-0.6831,0.712,0.2034
9431,1.2549,0.7296,0.3548,0.7138
9432,-0.405,0.8335,0.9074,-0.5703
9433,-0.7645,0.698,1.4253,-0.2041
9434,-0.2938,0.7599,-0.1656,0.2561
9435,1.9897,0.7554,-1.1351,-0.3802
9436,1.0374,0.9474,1.3988,-0.1229
9437,-0.4158,0.4341,-1.1887,0.3849
9438,-0.6704,-0.6062,1.2477,0.5085
9439,0.7644,0.7243,0.2713,-0.8814
9440,-0.815,-0.0889,1.22,-0.3752
9441,-1.147,0.9158,0.3832,0.3461
9442,-0.254,0.8931,0.3755,-0.2764
9443,-0.0708,0.6034,1.0952,-0.7143
9444,0.0082,1.09,-1.204,0.1923
9445,-1.0702,0.2152,1.5008,0.3124
9446,-0.4089,0.8207,1.3434,-0.7987
9447,-0.9875,0.9209,1.4949,-0.8302
9448,-0.8668,0.4672,1.2763,-0.144
9449,-0.846,0.1436,0.3258,0.3117
9450,1.5096,0.8954,0.2066,0.0657
9451,0.8533,0.9986,0.9756,-0.7395
9452,-0.5723,-1.6098,-0.3415,1.1346
9453,-1.0583,0.8014,0.119,0.5439
9454,0.533,0.9397,0.3997,-0.0262
9455,-0.0131,1.2227,0.5419,-0.3812
9456,-0.8369,0.3253,0.9628,0.4899
9457,-0.4273,0.6528,0.0777,-0.0014
9458,-0.4407,0.2933,0.5168,0.2556
9459,-0.9835,1.288,1.3004,0.5531
9460,-0.0717,1.2836,-0.911,0.6789
9461,1.5422,1.1405,-1.7395,0.4379
9462,1.4797,0.7293,-0.4227,-0.3224
9463,-0.9414,0.6931,-1.0282,1.0247
9464,-0.8209,0.4444,0.8083,0.4487
9465,-0.1114,0.7741,0.5541,-0.5943
9466,-0.5693,0.8702,-0.5424,-1.2459
9467,-0.4935,-0.5578,0.4193,0.6045
9468,-0.6388,0.8006,1.2157,0.0758
9469,-0.9669,0.5033,0.9004,0.2306
9470,1.0431,0.5664,-0.4616,-1.3571
9471,-0.8888,-0.3985,1.1617,0.895
9472,-0.3678,0.8096,1.1181,-0.3726
9473,-0.3653,0.5993,1.1615,-0.492
9474,-0.8082,0.2377,0.3095,0.6861
9475,-0.7141,0.8166,0.8784,-0.6484
9476,0.0693,0.0507,0.5439,0.0717
9477,-0.1796,-0.167,-0.31,0.5432
9478,-0.4806,0.8938,1.7354,-0.6193
9479,0.3551,0.889,-1.5924,0.8838
9480,-0.4809,0.8115,-1.1181,0.4007
9481,-0.771,0.4846,1.1552,-1.0328
9482,-0.8697,0.4558,-0.9298,-0.2458
9483,0.8345,1.4082,-1.5383,0.8347
9484,-0.8524,0.6989,0.6927,-0.5686
9485,1.1687,0.6862,0.584,-0.3739
9486,-0.1891,1.2258,1.1655,-0.4162
9487,-0.9925,-0.0069,1.5627,0.8988
9488,-0.9527,0.5956,-0.0824,0.0823
9489,0.6332,0.9,0.1073,-0.6143
9490,0.6592,0.9844,1.0326,-0.5798
9491,-0.4226,0.9581,-0.9797,0.2188
9492,-1.127,1.1214,1.0366,0.3039
9493,-0.4562,0.5561,1.1733,-0.6124
9494,-0.9413,0.2139,-0.5117,-0.2041
9495,0.9617,1.1691,-1.3388,0.2679
9496,0.3994,0.6332,0.7934,1.3485
9497,-1.1672,-0.0662,-0.4078,0.7767
9498,-1.1486,0.384,-0.598,-0.1333
9499,-1.0702,-0.1813,0.2761,-0.5292
9500,-0.9656,0.2035,0.395,0.4973
9501,-0.1195,0.619,-1.4138,1.2834
9502,0.0634,0.6861,0.4541,0.0174
9503,-0.9624,0.6053,1.0061,1.4065
9504,-0.6864,0.9487,0.7403,-0.2817
9505,-0.3501,-0.4432,-0.1839,0.9242
9506,-0.259,0.3482,-0.1679,0.6263
9507,-0.9277,-0.2449,-1.8744,0.3901
9508,-0.7162,0.3632,1.6477,0.3855
9509,0.1178,-1.7607,0.4763,0.9658
9510,-0.8718,0.9291,1.17,-0.3715
9511,-1.2817,0.4374,0.859,0.2166
9512,-0.8967,-0.0026,0.8408,0.6818
9513,-1.1699,1.1503,1.0062,0.6113
9514,-1.0159,1.0443,1.2205,1.2042
9515,-0.5235,0.0474,0.1645,-0.4968
9516,-0.8109,0.6804,1.0776,0.9887
9517,-0.8875,0.2058,-1.134,0.2294
9518,-0.9286,0.5104,0.9146,-0.6919
9519,-0.9822,0.2427,1.1288,0.204
9520,1.0214,0.7213,-0.6825,0.0321
9521,-0.6891,0.4132,1.1277,-0.5721
9522,0.0099,1.2761,-0.2385,1.1038
9523,0.3884,0.6531,0.2984,0.1213
9524,-0.8435,-1.1314,0.5849,0.1662
9525,1.3008,0.5428,1.3689,-0.7934
9526,-1.0221,0.9191,1.37,-1.32
9527,-0.8969,0.6077,0.1518,-0.2116
9528,-0.0837,1.4933,-0.7574,0.9807
9529,0.2836,0.9421,0.5432,-0.169
9530,0.0528,-0.34,-0.5298,0.826
9531,0.4598,0.6439,-1.597,0.0265
9532,-0.6612,0.6182,0.4783,0.7127
9533,1.7955,-0.1884,0.249,0.8511
9534,-0.8244,0.5227,-0.6032,0.2599
9535,-1.0598,-0.121,1.2513,1.0125
9536,-1.1345,-0.7379,1.169,0.279
9537,0.2892,0.8709,1.0467,0.4354
9538,-0.6893,1.4003,1.4744,0.0379
9539,0.2144,0.5871,-0.9777,0.0818
9540,-0.2977,0.5806,1.0048,0.4522
9541,0.6205,0.8889,0.9908,-0.7711
9542,0.2159,0.7634,0.5548,-0.2953
9543,-0.9762,1.4614,0.5185,0.5363
9544,1.3069,-2.2105,0.7791,0.5288
9545,0.8392,0.0787,1.4991,-1.1854
9546,0.5991,0.68,0.7075,-0.6868
9547,0.9438,0.3818,1.3344,-0.5535
9548,1.2354,0.7255,1.06,-0.7485
9549,1.0395,1.1877,0.3804,-0.3267
9550,0.8224,1.118,1.413,-0.4043
9551,-0.6246,1.2425,0.6857,-0.0751
9552,1.531,0.6785,1.0828,-1.384
9553,-0.9174,-0.6735,0.9079,1.1015
9554,-0.7697,-0.674,0.2289,0.3439
9555,-0.8107,0.8101,-1.0329,-0.4756
9556,0.3619,0.8584,1.1919,-0.1189
9557,-1.082,0.2415,1.5764,-0.3768
9558,-0.3254,-1.7119,-1.0421,-0.1226
9559,1.3289,0.5134,0.4827,-1.0528
9560,-0.8072,-0.8522,0.4755,0.333
9561,-0.8714,0.8383,0.9885,-0.1138
9562,-0.4405,-0.5571,0.0695,0.6153
9563,-0.7819,-1.92,-1.0339,1.6485
9564,0.1243,-0.1335,-0.1509,-0.2781
9565,-0.4866,-2.1164,-0.7892,1.0093
9566,-0.041,0.5867,0.8803,-1.0002
9567,-0.9662,0.4885,1.1869,-0.1707
9568,1.5156,1.218,-1.2302,-0.7834
9569,-0.1995,0.3936,-1.4643,0.7962
9570,0.0519,-0.9822,-1.5553,0.9389
9571,0.4949,0.7783,1.2588,-0.3358
9572,-0.6392,-0.5189,-0.7849,1.2188
9573,-0.1676,-0.3475,-0.0784,1.1936
9574,0.2357,-0.6778,-0.2176,0.5489
9575,-1.1923,-0.0458,0.8803,0.5115
9576,-0.4726,-2.3917,0.5211,0.5719
9577,-0.111,0.2225,0.8304,-0.4969
9578,-0.6454,0.3329,-0.2594,-0.2478
9579,-0.1561,0.9542,0.1021,-0.5596
9580,-0.0292,1.2661,-0.1016,-0.6307
9581,-0.5192,0.5208,0.9108,-0.8136
9582,0.11,1.2899,0.8175,0.4577
9583,-0.3961,-0.8427,1.062,0.9467
9584,-0.98,0.5476,1.1543,1.0397
9585,-0.9484,0.5392,0.0893,-0.4787
9586,0.4906,0.9935,-1.1756,0.1045
9587,1.1979,0.7617,0.2054,0.6499
9588,-0.0188,0.344,0.604,-0.9875
9589,-1.0083,0.9137,-1.112,1.6429
9590,-0.9848,0.3105,0.5814,-0.3189
9591,-1.2684,-0.1068,-0.9603,0.1631
9592,1.8519,0.1695,-1.0954,-0.3388
9593,0.4773,0.7628,0.0161,0.1268
9594,0.4577,0.8034,-1.8425,-0.5415
9595,-0.3505,0.1489,0.9536,0.18
9596,-0.6022,-0.8424,0.2893,1.1388
9597,-0.7453,0.6415,-0.1357,-0.5624
9598,-0.3571,0.2438,0.9281,1.5319
9599,-0.8622,-3.115,0.2888,0.5027
9600,1.392,0.9146,-1.0109,-0.4077
9601,1.691,0.8238,-1.6596,-0.7469
9602,-0.7622,0.9173,0.5623,0.183
9603,-0.6418,-1.5275,0.4064,0.3713
9604,-0.131,0.5002,-1.7559,0.223
9605,-0.8094,0.6561,0.5163,0.5962
9606,-0.9461,0.6614,0.0186,2.0516
9607,0.285,1.2226,0.8185,0.8525
9608,-0.8353,-1.3671,-0.3796,0.7751
9609,-0.8882,0.0548,1.0356,0.6539
9610,-0.5016,0.3799,0.2931,-0.5677
9611,1.4169,1.012,-1.6695,1.039
9612,0.7852,0.7553,0.5732,-0.4625
9613,0.242,-0.1513,0.396,0.0366
9614,-0.7352,0.2906,1.1551,0.3067
9615,-0.4721,0.8501,1.0376,-0.0739
9616,1.6886,0.7628,0.8366,-0.9127
9617,-0.1517,0.3336,1.4836,-0.8989
9618,-0.8343,0.7645,-0.2763,-0.0189
9619,-0.1629,0.5241,1.2609,-0.9028
9620,-0.5193,1.2952,0.2026,0.9036
9621,0.9532,0.8552,1.5143,0.2898
9622,0.7334,0.6862,-0.152,-0.8799
9623,-0.4868,-0.2976,-1.192,-0.0671
9624,-0.6268,0.4832,-0.169,1.4035
9625,0.5546,0.7426,1.0917,-0.7079
9626,-0.6001,0.7001,1.0246,-0.6509
9627,-0.6623,-2.53,0.1558,0.2619
9628,0.687,-0.3377,1.3711,-0.2326
9629,0.1853,0.4221,0.5564,0.133
9630,-0.8637,0.4483,0.7722,-1.0843
9631,-0.328,0.5273,0.4906,-0.2685
9632,-0.9455,0.9475,-0.6811,0.0376
9633,-0.8259,-0.6865,1.1752,2.1036
9634,-1.284,1.0778,0.6953,1.464
9635,0.8242,0.8451,0.6857,-0.7956
9636,1.4849,0.7587,0.1472,0.3847
9637,-0.689,0.6406,1.2404,-0.2136
9638,-0.6458,0.1491,-1.6446,0.2003
9639,-0.8102,0.348,1.0439,1.1876
9640,-0.9005,1.038,1.4691,-0.2311
9641,-0.8727,0.4572,0.8889,-0.1565
9642,-1.1856,-0.7611,-1.7032,0.848
9643,0.9112,0.2614,-0.8088,0.195
9644,-1.0869,0.2266,1.7225,0.7585
9645,-0.1841,0.8445,0.8523,-1.0877
9646,-0.4806,0.9185,-0.9058,0.8505
9647,-0.0215,0.182,1.357,-0.0914
9648,-0.7345,0.2118,-1.3338,0.5546
9649,-0.9224,0.0908,-1.1047,0.4755
9650,-0.5542,1.0161,0.3227,0.0218
9651,-0.7393,-1.0363,-0.3133,0.0621
9652,1.0124,-0.4267,0.0104,1.807
9653,-0.571,-0.1743,0.7114,0.2644
9654,-0.9174,1.0662,1.3068,1.4855
9655,-0.3936,-0.7795,-0.9328,0.2771
9656,-0.6885,0.7116,0.2142,0.0049
9657,0.6995,0.4223,0.3976,-0.5513
9658,0.0815,0.7601,0.5781,-0.2758
9659,-0.1786,0.1855,1.3648,-0.0451
9660,0.1269,0.94,-1.2564,-0.1784
9661,-1.0923,0.2711,-0.2985,0.4942
9662,0.4062,0.9001,-0.1386,-0.1475
9663,0.6141,-0.3807,1.672,-0.1777
9664,-0.587,0.559,1.6028,-0.0715
9665,-0.0551,-2.2346,-0.2809,1.2435
9666,0.3097,0.8079,-0.5684,-0.3751
9667,-0.5063,-0.2628,-1.2821,-0.115
9668,-0.911,1.0436,1.432,-0.4302
9669,-0.5802,0.607,1.6082,0.3116
9670,-0.9166,-0.1743,0.0712,0.0793
9671,-0.0181,0.5223,-0.631,0.3269
9672,-0.8975,0.905,1.102,-0.1941
9673,1.4432,0.5138,1.3245,-0.5913
9674,-0.6691,0.6916,0.9781,0.0435
9675,-0.0325,1.0683,1.2202,-0.0074
9676,-0.7701,-0.6754,0.5691,-0.2615
9677,-0.6344,-1.9761,-0.0875,0.6964
9678,0.3752,0.8798,-1.142,-0.5673
9679,1.9172,1.0619,-1.7705,-0.8122
9680,-0.0623,-0.0711,-0.2467,2.7463
9681,0.6616,0.773,-0.0765,0.5064
9682,0.7037,0.2707,1.2926,-1.0299
9683,-0.9471,0.6894,1.3519,0.8132
9684,-1.1275,0.2993,0.5471,0.3402
9685,-0.0921,-2.3708,0.7854,0.6801
9686,1.5877,0.13,1.3349,0.6573
9687,0.7582,0.3909,-0.5146,-0.1558
9688,1.2162,0.7379,-1.65,0.403
9689,0.8397,0.5771,1.142,0.082
9690,-0.5191,0.3911,1.0354,-0.0853
9691,1.1077,-0.0244,1.3231,-0.6474
9692,-0.7071,0.8581,1.7293,-0.9727
9693,-0.4473,0.5188,1.0479,-0.8296
9694,-1.2468,0.1233,1.5285,-0.5962
9695,-0.1381,1.1115,0.4104,-0.4349
9696,-0.1717,0.9612,-0.1248,0.6594
9697,1.5379,1.1441,-1.0006,0.377
9698,-0.66,1.2159,1.2827,-0.0602
9699,-0.2384,-1.0335,0.4365,0.3034
9700,-0.1812,0.9102,-0.4152,-0.329
9701,1.3842,0.1877,-1.5247,0.3734
9702,0.8998,0.3438,-0.4285,0.5784
9703,-1.4899,-0.3831,0.6039,0.4473
9704,-0.9475,0.2055,-0.5615,0.1379
9705,1.1292,0.7814,-0.1188,-0.3024
9706,-0.4826,0.6203,0.6638,0.0387
9707,1.6309,0.9649,-0.0444,-0.4297
9708,0.1854,-0.7576,-0.5696,0.705
9709,-0.1028,-1.7531,-1.0062,0.1452
9710,-0.767,0.384,1.2132,-0.7561
9711,-0.8963,-0.668,-0.5013,1.6681
9712,1.5555,0.0813,0.6449,-0.805
9713,-0.4271,0.8283,1.2627,-0.1367
9714,1.0229,0.6836,-0.5103,0.6707
9715,-0.3951,0.8981,0.4604,-0.2528
9716,0.6454,0.422,0.6558,-0.1103
9717,-1.35,0.5569,1.1713,-0.2437
9718,-1.1319,1.0063,0.9213,0.4044
9719,0.6982,0.5414,-1.471,-0.2681
9720,1.0954,0.7581,0.4272,0.2362
9721,-1.0951,-0.6132,2.013,1.8485
9722,0.2501,0.7336,1.2116,-0.967
9723,-0.6078,-1.1698,0.5537,-0.01
9724,-0.393,0.6636,1.5306,-0.6579
9725,-0.4573,-1.4428,0.2826,1.6288
9726,-1.1809,1.2818,0.8038,-0.0927
9727,1.3728,0.4881,0.602,-0.2507
9728,-1.5254,0.8088,0.2403,0.2298
9729,-1.0522,0.4421,0.7448,0.3606
9730,1.9437,0.3386,-0.8822,0.0828
9731,0.3039,-0.1236,1.3042,0.3257
9732,0.3648,0.546,1.1894,-1.1844
9733,0.7556,0.4794,1.0726,-0.5184
9734,-0.3006,0.1175,-0.197,0.3807
9735,1.3126,1.3586,-0.5221,-0.2112
9736,-0.7637,0.1408,0.8325,0.0407
9737,0.9038,0.4008,-1.0301,-0.5182
9738,-1.094,0.5493,1.0834,0.0873
9739,-1.0054,0.9915,1.0609,0.4193
9740,0.0878,0.587,0.4836,-0.1122
9741,1.6254,0.8449,-1.5332,-0.5786
9742,-0.6683,1.0329,1.3416,-0.4558
9743,-0.7562,0.4948,0.9187,0.4132
9744,0.2241,0.1455,-1.4139,0.5875
9745,-0.0677,-0.0502,0.849,-0.6371
9746,-0.5769,0.5243,0.2405,-0.3617
9747,-0.5354,1.0611,1.5045,-0.2112
9748,-0.2618,0.6072,0.0456,-0.8189
9749,-0.5661,0.6365,0.1224,0.0154
9750,-1.4038,0.1356,0.6836,-0.4982
9751,-0.756,1.2018,1.2318,-0.0251
9752,1.5379,-0.4926,1.638,-0.4776
9753,-0.7158,0.6034,1.6524,0.5023
9754,-0.6393,1.1953,-1.3873,0.6819
9755,0.6881,-2.3738,0.9676,0.4229
9756,-1.1242,0.6957,-0.2178,-0.3482
9757,-0.3789,0.0429,1.0699,-0.7124
9758,-0.423,1.0346,1.4706,0.3431
9759,0.9175,-0.1558,-1.406,0.8422
9760,-0.824,1.42,1.1733,-0.0027
9761,-0.7719,1.2644,0.7849,-0.6703
9762,-1.0781,0.1031,1.1567,0.4839
9763,-0.3408,0.7887,1.323,-0.1136
9764,-0.4307,1.6498,0.2378,0.3415
9765,0.0241,0.3793,-0.0521,-0.1919
9766,0.965,0.4687,1.0153,-1.2765
9767,-0.9632,0.7087,1.1798,0.6242
9768,1.1556,0.8131,1.7146,0.5762
9769,1.9284,-2.1852,1.0571,0.894
9770,0.1679,0.9246,0.3049,-0.8905
9771,-0.7659,-0.3004,0.2308,-0.0271
9772,-0.8947,0.3146,1.1724,0.9034
9773,1.3236,-0.2059,1.1935,1.9169
9774,1.0967,-0.316,1.6184,0.3263
9775,0.0115,0.6925,0.7743,-0.5523
9776,-0.8574,0.2578,1.2234,1.685
9777,0.0837,-1.1597,0.5266,1.3033
9778,0.5572,-2.7329,1.2569,0.0968
9779,-0.1275,1.4568,1.0444,0.3701
9780,-1.4228,0.0495,-0.5138,1.0035
9781,0.902,0.8879,-1.0644,0.1801
9782,0.5176,0.9902,1.2804,-0.7777
9783,1.7533,0.8385,1.171,-1.2498
9784,-0.0858,0.4993,1.2896,-0.1963
9785,1.1853,0.4657,1.4137,0.0125
9786,-0.7021,1.1915,0.973,0.1416
9787,0.5623,1.2676,-1.7637,-0.4405
9788,2.0648,0.6285,-0.9665,-0.7648
9789,1.4803,0.7504,0.0637,-0.9984
9790,2.1015,0.514,-0.142,-1.1456
9791,-1.4272,0.3775,0.9253,0.8178
9792,-0.9205,0.3921,0.0983,0.49
9793,0.2887,0.7964,-1.772,0.0201
9794,0.2708,-0.0155,-0.4203,-0.2186
9795,-0.6201,1.1491,0.9926,-0.1032
9796,-0.5389,0.6176,0.7788,-0.2257
9797,-0.5254,0.2044,-1.3637,0.4271
9798,1.106,0.6782,0.3447,-0.8822
9799,0.6091,1.0425,0.4109,0.3659
9800,-0.1745,0.2911,0.4053,-0.4829
9801,-0.1742,1.2002,0.2694,0.1517
9802,-0.3009,0.9486,0.8512,-0.1752
9803,0.0657,0.341,1.6187,-0.5107
9804,1.1039,0.6292,0.4776,0.5012
9805,-1.0204,0.5073,-1.2267,0.8951
9806,-0.9102,0.2833,0.9802,0.3367
9807,-0.0359,0.9097,0.1063,0.2789
9808,-1.094,0.2473,-1.0467,0.7808
9809,-0.3059,-1.4472,-0.211,0.8876
9810,-0.4179,-0.544,-1.7369,0.3987
9811,-0.4834,0.8555,1.0712,-0.3526
9812,0.6438,0.6917,0.9972,-0.6582
9813,-0.4891,0.841,1.127,-0.3677
9814,1.3344,0.4903,1.2194,-1.4606
9815,-0.8993,0.8816,-0.4847,0.6903
9816,-0.5455,0.106,1.0627,-0.1184
9817,-1.0111,0.343,0.0362,0.2924
9818,-0.9466,0.5348,0.7838,1.4894
9819,1.3412,0.3086,1.0409,-1.0301
9820,0.4262,0.7235,-0.6937,1.1248
9821,-0.188,0.8311,0.3179,0.0923
9822,-0.4017,0.7323,1.0649,0.3576
9823,1.0211,0.2106,1.4771,-1.4647
9824,-0.9028,0.4115,1.2688,0.7416
9825,1.0282,0.6498,0.4239,0.8245
9826,-0.3518,0.427,0.8556,1.2328
9827,1.2152,0.5529,-0.3575,0.5303
9828,-0.7009,0.229,1.5467,-0.3268
9829,-0.5702,-1.9445,0.8027,-0.3105
9830,-0.5627,0.4797,-0.6001,-0.2975
9831,-0.8888,0.6477,1.0705,0.3473
9832,-0.7806,0.8247,-0.0911,-0.3661
9833,-0.7647,0.3592,1.5853,0.0576
9834,-0.1383,0.4981,-0.6212,0.079
9835,-0.6426,0.4602,0.7745,0.2001
9836,-1.226,0.743,-0.5842,0.9931
9837,-0.8897,0.3678,0.5085,0.3444
9838,0.0213,1.1082,-0.7787,-0.143
9839,2.0752,0.8281,-0.6588,0.2055
9840,0.7766,-2.4173,0.8609,-0.1482
9841,-0.1666,1.3286,1.7032,0.0367
9842,0.1176,-0.5035,0.5141,0.153
9843,1.1955,0.6589,1.1883,0.1599
9844,-0.724,-0.5262,0.0156,0.4721
9845,-0.5295,-0.2966,0.6292,2.1437
9846,-1.0251,0.6706,1.0661,-0.7381
9847,0.6062,0.5462,0.8113,-0.1333
9848,1.6956,-0.8398,1.0331,0.6883
9849,-0.0097,0.8315,-1.0136,-0.029
9850,-0.6652,0.3182,1.2317,-0.0693
9851,0.2166,0.9398,-0.5848,-0.1677
9852,-0.6853,1.2638,0.3078,0.075
9853,0.8116,0.6839,0.9243,-0.3927
9854,-0.0481,0.6991,0.471,-0.943
9855,0.9303,0.8035,0.6587,-0.6124
9856,-0.7919,0.0811,0.4773,-0.8097
9857,-0.1486,-0.612,1.7082,0.6458
9858,-0.0065,0.6351,-0.6453,0.6912
9859,-0.6106,-0.8167,-0.1384,1.2593
9860,1.3205,0.3918,0.9488,-0.6608
