,img_no,img_path,eyes_score,hair_color_score,hair_length_score,mouth_score,pose_score,background_mean_score,background_std_score
2718,5666,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005666.jpg,0.0774,-0.296,-0.5799,-1.0078,-0.2608,1.1933,-0.8625
2719,5668,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005668.jpg,-0.6363,-1.0233,-0.8778,-1.197,-0.3068,-1.3771,0.2158
2720,5670,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005670.jpg,-2.0638,-1.043,-1.6722,2.3974,0.1827,-1.4804,-0.0329
2721,5674,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005674.jpg,-0.2795,-1.4557,0.5455,-0.9132,0.8749,-1.6253,-0.5521
2722,5676,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005676.jpg,0.4343,-1.5933,0.7331,-0.4403,1.3531,-1.6863,-0.8701
2723,5678,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005678.jpg,-0.2795,0.2805,0.7441,-0.2511,-0.3966,-0.2411,0.9063
2724,5680,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005680.jpg,0.4343,-0.925,-2.2239,-1.197,-0.4359,-1.5244,-0.5204
2725,5682,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005682.jpg,-1.3501,1.4992,0.6227,0.884,-0.8417,1.1074,-0.7911
2726,5685,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005685.jpg,3.6461,2.9471,0.7662,2.019,2.7342,1.3106,-0.3689
2727,5687,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005687.jpg,0.7911,-0.7809,-0.4916,-0.724,-0.2011,-0.1378,-0.7653
2728,5688,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005688.jpg,0.7911,-1.4754,-1.3412,-0.5348,1.9158,-1.7128,-0.4682
2729,5690,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005690.jpg,-0.2795,0.2085,-1.0764,-0.9132,0.3036,-0.1641,0.7496
2730,5692,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005692.jpg,-0.2795,-1.2788,0.2586,-0.8186,-0.3054,-1.3056,-0.7987
2731,5693,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005693.jpg,1.148,-0.6105,0.5455,-0.724,-0.3043,1.5363,-0.7511
2732,5694,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005694.jpg,-0.2795,1.3747,0.5234,-0.8186,0.0782,0.8946,-0.0531
2733,5696,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005696.jpg,0.4343,-0.5647,1.1634,-0.6294,-2.5109,0.7443,-0.2709
2734,5699,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005699.jpg,0.4343,-0.034,0.7662,-0.9132,0.3958,-0.9051,1.2199
2735,5700,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005700.jpg,-0.6363,0.4312,-1.606,0.2219,0.0321,0.2645,1.5546
2736,5701,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005701.jpg,1.148,-0.296,-1.606,-0.4403,-0.5092,1.4205,-0.7463
2737,5702,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005702.jpg,-0.6363,0.3854,0.6338,0.7894,-0.0374,1.1834,0.1092
2738,5706,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005706.jpg,-0.6363,-0.034,0.7441,-0.4403,0.3549,-1.1718,-0.7607
2739,5711,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005711.jpg,0.7911,3.0782,0.2035,-0.5348,2.5613,1.4766,-0.7044
2740,5720,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005720.jpg,-0.9932,0.084,0.7551,1.1677,-0.1349,0.7045,-0.8389
2741,5721,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005721.jpg,0.7911,1.1388,0.1042,0.5056,-0.8939,1.0919,0.3917
2742,5722,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005722.jpg,0.0774,-0.9054,1.1303,-0.9132,0.4747,-0.9786,-0.0909
2743,5727,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005727.jpg,-0.2795,-0.2043,0.2807,0.884,-0.448,0.6056,-0.1566
2744,5728,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005728.jpg,-0.6363,-0.545,0.9096,0.6948,-0.1002,-0.7559,-0.5688
2745,5729,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005729.jpg,0.0774,-0.2043,-1.0102,-1.1024,0.0386,-0.8347,1.2995
2746,5731,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005731.jpg,-1.3501,-0.7481,-1.4957,-0.8186,1.455,-1.6103,-0.3336
2747,5732,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005732.jpg,-1.3501,-0.2371,0.4903,-0.9132,-0.3942,0.7421,-0.5263
2748,5733,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005733.jpg,0.7911,-1.0888,0.3248,-0.724,2.055,-1.3312,-0.6619
2749,5737,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005737.jpg,0.4343,0.9488,0.8103,-0.9132,-0.6521,-0.4404,-0.4825
2750,5739,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005739.jpg,-0.2795,-0.8071,1.0199,-1.197,-0.8934,1.049,1.8762
2751,5740,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005740.jpg,0.0774,1.0274,0.1814,0.6948,0.107,0.4571,-0.8468
2752,5744,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005744.jpg,0.7911,1.4337,-0.3482,-0.9132,-0.0535,0.8275,-0.5909
2753,5746,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005746.jpg,-0.2795,1.9447,-0.7454,0.2219,2.2074,0.5383,-0.0997
2754,5747,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005747.jpg,0.7911,-0.3943,-0.3482,-0.9132,1.8859,-0.0226,-0.4566
2755,5748,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005748.jpg,-0.6363,-0.1847,0.3138,1.1677,-1.5826,-0.314,0.1894
2756,5750,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005750.jpg,-0.2795,-0.4402,0.7772,1.5461,-0.6759,1.3983,-0.5293
2757,5752,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005752.jpg,-2.0638,1.1454,0.3138,1.4515,0.3764,0.3399,2.2
2758,5755,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005755.jpg,-0.9932,-0.794,-1.3853,0.0327,0.1121,-1.2648,0.9547
2759,5756,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005756.jpg,1.5049,-0.2698,-0.2048,0.411,-0.6846,1.5641,-0.8638
2760,5757,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005757.jpg,0.4343,2.0561,-0.602,-0.5348,2.1914,0.8859,0.8534
2761,5758,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005758.jpg,0.0774,-0.4533,1.2075,-0.9132,0.417,-1.1595,0.2294
2762,5761,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005761.jpg,-2.0638,-1.0626,-1.1426,2.3974,1.3285,-1.1203,-0.3002
2763,5762,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005762.jpg,0.4343,-0.6564,-0.1496,-1.0078,-1.1272,1.3905,-0.769
2764,5763,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005763.jpg,-0.6363,-0.6171,0.1483,0.6002,0.1608,0.9967,0.2192
2765,5764,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005764.jpg,-1.7069,-0.7416,-0.5358,0.6948,-0.4025,-1.6259,-0.6463
2766,5765,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005765.jpg,-0.6363,-0.5319,0.6007,1.7353,0.5164,0.6032,0.5649
2767,5772,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005772.jpg,-0.6363,-1.2395,0.3028,0.6002,0.2144,-1.6926,-0.8864
2768,5773,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005773.jpg,-0.2795,-0.9381,0.4903,-1.1024,0.1974,0.5325,-0.3223
2769,5774,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005774.jpg,-0.2795,0.5229,-0.4916,1.2623,-1.1028,0.6791,-0.5817
2770,5776,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005776.jpg,0.0774,0.5492,0.9096,-1.197,-1.4362,0.0564,-0.668
2771,5777,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005777.jpg,0.7911,0.1822,0.0159,-1.197,-0.4669,-1.4309,-0.6231
2772,5778,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005778.jpg,1.148,-1.0036,0.5676,-0.5348,-1.014,-1.2598,-0.7293
2773,5783,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005783.jpg,0.7911,-1.4164,0.5565,0.5056,-0.2339,-1.6735,-0.8191
2774,5784,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005784.jpg,1.148,-1.0954,-0.1386,0.7894,0.3388,-0.6634,2.7458
2775,5785,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005785.jpg,-0.2795,-1.5671,-0.0172,-0.6294,3.1084,-1.6551,-0.6417
2776,5787,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005787.jpg,-0.9932,-0.0798,0.5676,0.9786,-0.4413,0.7234,-0.8239
2777,5788,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005788.jpg,-0.2795,-1.2002,0.2807,0.411,0.4898,-1.7186,-0.8841
2778,5789,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005789.jpg,-2.7775,2.0168,-0.0062,7.2214,-0.6579,0.3864,-0.3176
2779,5791,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005791.jpg,-0.6363,-0.0143,0.5124,1.4515,0.4155,0.6731,-0.5641
2780,5793,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005793.jpg,0.0774,0.6278,0.5786,0.6948,0.4861,-0.6032,1.1134
2781,5794,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005794.jpg,0.4343,0.0643,0.8213,-0.3457,-0.4428,-0.4786,-0.1604
2782,5795,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005795.jpg,0.4343,0.6998,0.6889,0.2219,-0.1816,0.3345,-0.6529
2783,5796,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005796.jpg,0.7911,0.3133,0.8544,-0.8186,0.2123,-0.1768,-0.8479
2784,5797,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005797.jpg,0.4343,0.9357,-1.8267,-0.8186,0.225,0.7711,-0.8513
2785,5798,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005798.jpg,-0.2795,2.4164,0.8655,0.7894,0.1191,1.2169,0.4246
2786,5803,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005803.jpg,0.4343,0.7261,0.5345,-1.0078,-0.0502,-1.2804,-0.8343
2787,5804,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005804.jpg,-1.7069,-0.6302,0.7551,5.8971,0.0362,-1.1874,-0.7606
2788,5805,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005805.jpg,0.0774,-1.1085,0.1704,-1.0078,-0.8493,-0.7059,1.5101
2789,5806,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005806.jpg,0.0774,-0.3943,0.5014,0.3164,-0.3187,-0.6358,-0.5806
2790,5807,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005807.jpg,0.7911,0.9292,0.1483,-0.4403,1.7373,-0.5492,0.2895
2791,5811,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005811.jpg,-0.6363,-1.0135,0.6117,-1.197,0.0605,-1.711,-0.8131
2792,5812,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005812.jpg,-0.6363,0.1822,0.6558,0.5056,-0.8419,-0.6606,-0.7438
2793,5814,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005814.jpg,0.0774,0.1822,0.4683,1.5461,-0.3795,1.268,-0.7391
2794,5816,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005816.jpg,-0.2795,0.0119,0.8875,-0.5348,-0.0772,1.4913,-0.7384
2795,5818,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005818.jpg,-1.7069,0.6671,-1.6722,0.884,-0.9528,0.6591,0.7128
2796,5820,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005820.jpg,1.148,-0.3878,0.4793,-0.3457,-0.4547,0.7604,-0.68
2797,5825,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005825.jpg,-1.3501,0.2019,-0.5468,-1.3861,-0.9205,1.512,-0.8568
2798,5826,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005826.jpg,-2.0638,-0.2109,0.8765,1.1677,0.8069,-0.5237,2.8246
2799,5831,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005831.jpg,-0.2795,-1.3312,0.0049,0.2219,-0.2173,-1.6386,-0.6378
2800,5833,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005833.jpg,-0.9932,0.6278,-0.7675,-1.197,-0.0682,0.6885,1.1761
2801,5834,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005834.jpg,-0.2795,-0.7678,0.7551,0.0327,-0.4859,0.2716,3.1183
2802,5835,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005835.jpg,0.0774,0.536,-0.5468,-0.1565,-0.4789,0.37,-0.061
2803,5839,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005839.jpg,0.0774,-1.1478,0.1704,-0.3457,-0.4971,-1.7296,-0.8986
2804,5840,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005840.jpg,0.7911,-0.2502,0.5786,-0.1565,0.1986,-1.4258,-0.2812
2805,5841,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005841.jpg,0.4343,1.4271,-2.6431,0.2219,-0.3168,0.9086,-0.8354
2806,5842,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005842.jpg,0.0774,-1.0626,-0.0834,-0.2511,-0.7378,-0.3891,-0.737
2807,5844,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005844.jpg,0.4343,-0.8988,0.049,-0.6294,-0.0646,0.8762,-0.6358
2808,5845,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005845.jpg,0.0774,-1.043,-0.6682,-0.1565,-0.58,1.2453,2.1756
2809,5846,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005846.jpg,-1.3501,-1.1347,0.8434,1.1677,0.1168,0.1975,3.305
2810,5849,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005849.jpg,0.7911,-0.2109,0.7882,0.6948,0.2423,0.6199,-0.7201
2811,5852,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005852.jpg,-0.6363,-0.5974,1.0641,-0.724,0.0054,1.4488,-0.8609
2812,5853,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005853.jpg,0.7911,-1.0102,1.4171,-1.1024,-0.8426,0.7525,3.4244
2813,5856,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005856.jpg,0.4343,1.4599,0.369,-0.9132,1.0713,-0.2061,1.2054
2814,5857,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005857.jpg,1.148,0.0119,0.6117,-0.3457,0.3019,-0.332,0.1097
2815,5858,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005858.jpg,-0.2795,-0.1912,-0.2158,-0.2511,1.1474,0.3843,-0.6449
2816,5862,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005862.jpg,0.4343,-1.0561,0.9648,-0.8186,-0.6037,-1.575,-0.8378
2817,5864,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005864.jpg,1.148,-0.8071,-1.6281,-1.0078,-0.3185,-1.3136,0.2644
2818,5865,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005865.jpg,1.148,-1.3706,0.2807,-1.0078,-0.521,-1.5306,-0.6663
2819,5866,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005866.jpg,0.0774,-1.3443,0.8213,-0.5348,-0.1936,-1.028,0.9641
2820,5871,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005871.jpg,0.7911,0.9881,-2.9079,-1.1024,-0.7465,1.1253,-0.0368
2821,5874,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005874.jpg,-1.7069,-0.3681,1.1523,2.2082,0.957,0.5853,-0.6374
2822,5877,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005877.jpg,1.148,1.2764,0.8765,-1.0078,-0.4754,0.0095,-0.0996
2823,5878,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005878.jpg,-0.6363,-1.174,0.4683,-0.8186,-0.3071,-1.4914,-0.7959
2824,5879,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005879.jpg,-0.2795,-1.2133,1.2296,-0.0619,-0.2703,-0.8387,-0.063
2825,5881,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005881.jpg,1.148,0.2543,-1.1647,-0.9132,-0.1575,0.881,-0.7654
2826,5883,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005883.jpg,-0.9932,-1.3706,0.38,0.7894,-0.236,-1.6287,-0.8589
2827,5885,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005885.jpg,-0.2795,-0.8857,0.369,0.9786,-0.5544,-1.6373,-0.7627
2828,5887,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005887.jpg,0.7911,-0.6695,-2.1797,-1.197,0.2003,1.0862,-0.0381
2829,5888,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005888.jpg,0.0774,-0.7023,-0.7895,-0.3457,-0.3985,-1.5497,-0.8491
2830,5889,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/005889.jpg,-0.6363,-0.106,1.1413,-1.0078,-0.5428,1.2746,-0.7564
