input_part,output_answer,similarity
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> BCE 는 Multi-Label 에서 쓰이지! 각 Class 별 독립이고, 반대 예측에 대한 페널티 메커니즘도 있잖아!",확률 예측에서 MSE Loss 미 사용 이유,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",BCE 가 좋은 task,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?","BCE 가 좋은 task, 이유",0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",LLM Fine-Tuning 의 PEFT,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",LoRA,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",LoRA 와 QLoRA 의 차이,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",Loss Function 예시,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",Loss Function 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",MBTI,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",MSE Loss 설명,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",MSE Loss 용도,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",Multi-Label 에서 CE + Softmax 적용 문제점,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",PEFT 방법 5가지,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",거대 언어 모델 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",기본 경험,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",답변 실패,1.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",딥러닝,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",마지막 할 말,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",머신러닝,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",면접 시작 인사,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",상세 경험,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",수식,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",용어 질문,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",인공지능,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",잠시 휴식,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",좋아하는 아이돌,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",핵심 아이디어,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야?",확률 예측에서 MSE Loss 미 사용 이유,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",BCE 가 좋은 task,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?","BCE 가 좋은 task, 이유",0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",LLM Fine-Tuning 의 PEFT,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",LoRA,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",LoRA 와 QLoRA 의 차이,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",Loss Function 예시,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",Loss Function 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",MBTI,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",MSE Loss 설명,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",MSE Loss 용도,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",Multi-Label 에서 CE + Softmax 적용 문제점,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",PEFT 방법 5가지,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",거대 언어 모델 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",기본 경험,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",답변 실패,1.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",딥러닝,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",마지막 할 말,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",머신러닝,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",면접 시작 인사,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",상세 경험,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",수식,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",용어 질문,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",인공지능,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",잠시 휴식,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",좋아하는 아이돌,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",핵심 아이디어,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지?",확률 예측에서 MSE Loss 미 사용 이유,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",BCE 가 좋은 task,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스","BCE 가 좋은 task, 이유",0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",LLM Fine-Tuning 의 PEFT,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",LoRA,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",LoRA 와 QLoRA 의 차이,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",Loss Function 예시,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",Loss Function 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",MBTI,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",MSE Loss 설명,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",MSE Loss 용도,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",Multi-Label 에서 CE + Softmax 적용 문제점,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",PEFT 방법 5가지,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",거대 언어 모델 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",기본 경험,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",답변 실패,1.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",딥러닝,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",마지막 할 말,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",머신러닝,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",면접 시작 인사,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",상세 경험,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",수식,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",용어 질문,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",인공지능,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",잠시 휴식,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",좋아하는 아이돌,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",핵심 아이디어,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스",확률 예측에서 MSE Loss 미 사용 이유,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",BCE 가 좋은 task,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!","BCE 가 좋은 task, 이유",0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",LLM Fine-Tuning 의 PEFT,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",LoRA,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",LoRA 와 QLoRA 의 차이,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",Loss Function 예시,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",Loss Function 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",MBTI,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",MSE Loss 설명,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",MSE Loss 용도,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",Multi-Label 에서 CE + Softmax 적용 문제점,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",PEFT 방법 5가지,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",거대 언어 모델 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",기본 경험,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",답변 실패,1.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",딥러닝,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",마지막 할 말,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",머신러닝,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",면접 시작 인사,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",상세 경험,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",수식,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",용어 질문,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",인공지능,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",잠시 휴식,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",좋아하는 아이돌,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",핵심 아이디어,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까!",확률 예측에서 MSE Loss 미 사용 이유,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",BCE 가 좋은 task,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…","BCE 가 좋은 task, 이유",0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",LLM Fine-Tuning 의 PEFT,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",LoRA,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",LoRA 와 QLoRA 의 차이,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",Loss Function 예시,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",Loss Function 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",MBTI,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",MSE Loss 설명,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",MSE Loss 용도,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",Multi-Label 에서 CE + Softmax 적용 문제점,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",PEFT 방법 5가지,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",거대 언어 모델 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",기본 경험,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",답변 실패,1.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",딥러닝,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",마지막 할 말,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",머신러닝,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",면접 시작 인사,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",상세 경험,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",수식,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",용어 질문,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",인공지능,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",잠시 휴식,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",좋아하는 아이돌,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",핵심 아이디어,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데…",확률 예측에서 MSE Loss 미 사용 이유,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> BCE 와 딱 맞는 건 Multi-Class Classification 문제. 분류에서 각 확률을 0~1로 먼저 독립적으로 예측하는 게 순서 아니야?",BCE 가 좋은 task,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> BCE 와 딱 맞는 건 Multi-Class Classification 문제. 분류에서 각 확률을 0~1로 먼저 독립적으로 예측하는 게 순서 아니야?","BCE 가 좋은 task, 이유",0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> BCE 와 딱 맞는 건 Multi-Class Classification 문제. 분류에서 각 확률을 0~1로 먼저 독립적으로 예측하는 게 순서 아니야?",LLM Fine-Tuning 의 PEFT,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> BCE 와 딱 맞는 건 Multi-Class Classification 문제. 분류에서 각 확률을 0~1로 먼저 독립적으로 예측하는 게 순서 아니야?",LoRA,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> BCE 와 딱 맞는 건 Multi-Class Classification 문제. 분류에서 각 확률을 0~1로 먼저 독립적으로 예측하는 게 순서 아니야?",LoRA 와 QLoRA 의 차이,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> BCE 와 딱 맞는 건 Multi-Class Classification 문제. 분류에서 각 확률을 0~1로 먼저 독립적으로 예측하는 게 순서 아니야?",Loss Function 예시,0.0
