input_part,next_question,similarity
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",면접 시작 인사,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",면접 종료,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)","인공지능, 머신러닝, 딥러닝 차이",0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",잠시 휴식,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 아니야? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",확률 예측에서 MSE Loss 미 사용 이유,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",BCE Loss 설명,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",LLM Fine-Tuning 의 PEFT,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",LoRA,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",LoRA 와 QLoRA 의 차이,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Loss Function 관련 실무 경험,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Loss Function 예시,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Loss Function 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",MBTI / 좋아하는 아이돌,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",MSE Loss 설명,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",MSE Loss 용도,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)","Multi-Class, Multi-Label 중 BCE 가 좋은 task",1.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Multi-Label 에서 CE + Softmax 적용 문제점,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",PEFT 방법 5가지,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",거대 언어 모델 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",마지막 할 말,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",면접 시작 인사,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",면접 종료,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)","인공지능, 머신러닝, 딥러닝 차이",0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",잠시 휴식,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 맞지? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",확률 예측에서 MSE Loss 미 사용 이유,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",BCE Loss 설명,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",LLM Fine-Tuning 의 PEFT,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",LoRA,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",LoRA 와 QLoRA 의 차이,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Loss Function 관련 실무 경험,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Loss Function 예시,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Loss Function 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",MBTI / 좋아하는 아이돌,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",MSE Loss 설명,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",MSE Loss 용도,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)","Multi-Class, Multi-Label 중 BCE 가 좋은 task",1.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Multi-Label 에서 CE + Softmax 적용 문제점,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",PEFT 방법 5가지,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",거대 언어 모델 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",마지막 할 말,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",면접 시작 인사,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",면접 종료,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)","인공지능, 머신러닝, 딥러닝 차이",0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",잠시 휴식,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> 멀티클래스 (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",확률 예측에서 MSE Loss 미 사용 이유,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",BCE Loss 설명,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",LLM Fine-Tuning 의 PEFT,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",LoRA,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",LoRA 와 QLoRA 의 차이,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Loss Function 관련 실무 경험,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Loss Function 예시,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Loss Function 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",MBTI / 좋아하는 아이돌,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",MSE Loss 설명,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",MSE Loss 용도,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)","Multi-Class, Multi-Label 중 BCE 가 좋은 task",1.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Multi-Label 에서 CE + Softmax 적용 문제점,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",PEFT 방법 5가지,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",거대 언어 모델 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",마지막 할 말,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",면접 시작 인사,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",면접 종료,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)","인공지능, 머신러닝, 딥러닝 차이",0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",잠시 휴식,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class. 왜냐하면 각 클래스 별 0~1의 확률을 예측하고 그 중 가장 높은 하나를 선택하는 거니까! (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",확률 예측에서 MSE Loss 미 사용 이유,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",BCE Loss 설명,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",LLM Fine-Tuning 의 PEFT,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",LoRA,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",LoRA 와 QLoRA 의 차이,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Loss Function 관련 실무 경험,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Loss Function 예시,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Loss Function 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",MBTI / 좋아하는 아이돌,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",MSE Loss 설명,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",MSE Loss 용도,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)","Multi-Class, Multi-Label 중 BCE 가 좋은 task",1.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Multi-Label 에서 CE + Softmax 적용 문제점,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",PEFT 방법 5가지,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",거대 언어 모델 정의,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",마지막 할 말,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",면접 시작 인사,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",면접 종료,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)","인공지능, 머신러닝, 딥러닝 차이",0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",잠시 휴식,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> Multi-Class 가 좋지 않을까? 이유는 잘 모르긴 하는데… (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",확률 예측에서 MSE Loss 미 사용 이유,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> BCE 와 딱 맞는 건 Multi-Class Classification 문제. 분류에서 각 확률을 0~1로 먼저 독립적으로 예측하는 게 순서 아니야? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",BCE Loss 설명,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> BCE 와 딱 맞는 건 Multi-Class Classification 문제. 분류에서 각 확률을 0~1로 먼저 독립적으로 예측하는 게 순서 아니야? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",LLM Fine-Tuning 의 PEFT,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> BCE 와 딱 맞는 건 Multi-Class Classification 문제. 분류에서 각 확률을 0~1로 먼저 독립적으로 예측하는 게 순서 아니야? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",LoRA,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> BCE 와 딱 맞는 건 Multi-Class Classification 문제. 분류에서 각 확률을 0~1로 먼저 독립적으로 예측하는 게 순서 아니야? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",LoRA 와 QLoRA 의 차이,0.0
"Multi-Class, Multi-Label 중 BCE 가 좋은 task -> BCE 와 딱 맞는 건 Multi-Class Classification 문제. 분류에서 각 확률을 0~1로 먼저 독립적으로 예측하는 게 순서 아니야? (남은 답변: BCE 가 좋은 task, BCE 가 좋은 이유)",Loss Function 관련 실무 경험,0.0
